id,source,title,question,created_at_ts,closes_at_ts,raw,last_seen_ts
manifold:uQak7ECW2a,manifold,"Will ""The Unreasonable Effectiveness of Fiction"" make the top fifty posts in LessWrong's 2025 Annual Review?","Will ""The Unreasonable Effectiveness of Fiction"" make the top fifty posts in LessWrong's 2025 Annual Review?",1762447062408.0,1801440000000.0,"{""id"": ""uQak7ECW2a"", ""creatorId"": ""h2dutemV8qWoHLjhp9VXerhlLL13"", ""creatorUsername"": ""LessWrong"", ""creatorName"": ""Less Wrong"", ""createdTime"": 1762447062408, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a/ACg8ocKH1Ct5papO0Deh_khGs7uNUNGfjK6aQWr4LE-chfD1Cg=s96-c"", ""closeTime"": 1801440000000, ""question"": ""Will \""The Unreasonable Effectiveness of Fiction\"" make the top fifty posts in LessWrong's 2025 Annual Review?"", ""slug"": ""will-the-unreasonable-effectiveness"", ""url"": ""https://manifold.markets/LessWrong/will-the-unreasonable-effectiveness"", ""pool"": {""NO"": 1105, ""YES"": 541.5414715215162}, ""probability"": 0.24934493945089636, ""p"": 0.13999999999999999, ""totalLiquidity"": 1000, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 105, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 2, ""lastUpdatedTime"": 1762526970091, ""lastBetTime"": 1762526970091}",1762625772
manifold:qshlAqAI0S,manifold,Will I smoke weed in the month of November?,Will I smoke weed in the month of November?,1762446116829.0,1764547140000.0,"{""id"": ""qshlAqAI0S"", ""creatorId"": ""FKSCpJp5itclKEnrPyubAhkMeUw1"", ""creatorUsername"": ""CramerSmith"", ""creatorName"": ""Cramer"", ""createdTime"": 1762446116829, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a/ACg8ocK43S2o4cKT9gAIRihumjEpuA6pIBPNYpjmBRB7wduKk7xOtkh_=s96-c"", ""closeTime"": 1764547140000, ""question"": ""Will I smoke weed in the month of November?"", ""slug"": ""will-i-smoke-weed-in-the-month-of-n"", ""url"": ""https://manifold.markets/CramerSmith/will-i-smoke-weed-in-the-month-of-n"", ""pool"": {""NO"": 76.69881779916258, ""YES"": 130.38010606871688}, ""probability"": 0.370384471613818, ""p"": 0.5, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 227.94594042877065, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 8, ""lastUpdatedTime"": 1762523441282, ""lastBetTime"": 1762523441282, ""lastCommentTime"": 1762487648722}",1762625776
manifold:uPOpPI9nhn,manifold,China-US trade war rekindles within 6 months?,China-US trade war rekindles within 6 months?,1762441073242.0,1778079120000.0,"{""id"": ""uPOpPI9nhn"", ""creatorId"": ""Ph89DIjTlRd35eWciMDoxciQWhB3"", ""creatorUsername"": ""AlexanderTheGreater"", ""creatorName"": ""AlexanderThe>"", ""createdTime"": 1762441073242, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FAlexanderTheGreater%2FyLSnczzLpC.jpg?alt=media&token=15a358d6-f0b4-46a5-9e2f-1b0d460a803a"", ""closeTime"": 1778079120000, ""question"": ""China-US trade war rekindles within 6 months?"", ""slug"": ""chinaus-trade-war-rekindles-within"", ""url"": ""https://manifold.markets/AlexanderTheGreater/chinaus-trade-war-rekindles-within"", ""pool"": {""NO"": 202.34856289848648, ""YES"": 49.41967393668503}, ""probability"": 0.803709655523229, ""p"": 0.4999999999999999, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 239.65143710151352, ""volume24Hours"": 68.65143710151352, ""isResolved"": false, ""uniqueBettorCount"": 6, ""lastUpdatedTime"": 1762581130936, ""lastBetTime"": 1762581130936, ""lastCommentTime"": 1762445533347}",1762625781
manifold:QpI6N0zl6z,manifold,Trump receives first FIFA Peace Prize?,Trump receives first FIFA Peace Prize?,1762433217268.0,1827964740000.0,"{""id"": ""QpI6N0zl6z"", ""creatorId"": ""nsrFthgmf4YAnxy0rKGxQtIKq0A2"", ""creatorUsername"": ""GazDownright"", ""creatorName"": ""Gaz Downright"", ""createdTime"": 1762433217268, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FGazDownright%2F-Dfj60zwTo.jpeg?alt=media&token=86acd8d5-2e12-466f-b03d-44c57f8e25b1"", ""closeTime"": 1827964740000, ""question"": ""Trump receives first FIFA Peace Prize?"", ""slug"": ""trump-receives-first-fifa-peace-pri"", ""url"": ""https://manifold.markets/GazDownright/trump-receives-first-fifa-peace-pri"", ""pool"": {""NO"": 1860.8433624644035, ""YES"": 537.3907445254589}, ""probability"": 0.7759223159410555, ""p"": 0.4999999999999998, ""totalLiquidity"": 1000, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 4723.111177006889, ""volume24Hours"": 1559.9999999999998, ""isResolved"": false, ""uniqueBettorCount"": 29, ""lastUpdatedTime"": 1762618660981, ""lastBetTime"": 1762618660981, ""lastCommentTime"": 1762548881930}",1762625785
manifold:ZgOQyhqAgE,manifold,Will Jaume surpass Kai in LinkedIn Followers in 2026?,Will Jaume surpass Kai in LinkedIn Followers in 2026?,1762432883543.0,1798761540000.0,"{""id"": ""ZgOQyhqAgE"", ""creatorId"": ""L68CapUsgyWRYqEf4x0xVm9DYgT2"", ""creatorUsername"": ""TomasBooBecerra"", ""creatorName"": ""Tom\u00e1s Boo Becerra"", ""createdTime"": 1762432883543, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a/ACg8ocLSsco9SoIiSywPUEyaVtvNQ4baaKLxDKWWxt_tlDk1Ujeu_lKD=s96-c"", ""closeTime"": 1798761540000, ""question"": ""Will Jaume surpass Kai in LinkedIn Followers in 2026?"", ""slug"": ""will-jaume-surpass-kai-in-linkedin"", ""url"": ""https://manifold.markets/TomasBooBecerra/will-jaume-surpass-kai-in-linkedin"", ""pool"": {""NO"": 92.29582069908973, ""YES"": 108.34726777719229}, ""probability"": 0.46000000000000013, ""p"": 0.5000000000000001, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 516.4337517335725, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 4, ""lastUpdatedTime"": 1762523893933, ""lastBetTime"": 1762523893933}",1762625790
manifold:uEOPZ88dnN,manifold,"Bitcoin returns to $120,000 before December 1st?","Bitcoin returns to $120,000 before December 1st?",1762430753948.0,1764604740000.0,"{""id"": ""uEOPZ88dnN"", ""creatorId"": ""P992CuZGyGbnqeXGfpCyRb2VTJA3"", ""creatorUsername"": ""Xing"", ""creatorName"": ""Xing"", ""createdTime"": 1762430753948, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a/ACg8ocIRoY0dofGG5DPzropuhny5Ax-TeO1Lxn1nVsbr94Xbx3gfLj5e=s96-c"", ""closeTime"": 1764604740000, ""question"": ""Bitcoin returns to $120,000 before December 1st?"", ""slug"": ""bitcoin-returns-to-120000-before-de"", ""url"": ""https://manifold.markets/Xing/bitcoin-returns-to-120000-before-de"", ""pool"": {""NO"": 32.277938632629656, ""YES"": 309.80912733662086}, ""probability"": 0.09435591650089188, ""p"": 0.5000000000000003, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 448.48026703485056, ""volume24Hours"": 58.69074706448351, ""isResolved"": false, ""uniqueBettorCount"": 9, ""lastUpdatedTime"": 1762611749603, ""lastBetTime"": 1762611749603}",1762625794
manifold:EtynClLOCC,manifold,Age of Mythology: Finland expansion by EOY2032? [cf jacob rintamaki],Age of Mythology: Finland expansion by EOY2032? [cf jacob rintamaki],1762424367212.0,1988179140000.0,"{""id"": ""EtynClLOCC"", ""creatorId"": ""1YaTkbpWOCfHZXq2qtTqL3ikwzu2"", ""creatorUsername"": ""AutopoieticErgodicity"", ""creatorName"": ""WE LOVE JOSE LUIS RICON"", ""createdTime"": 1762424367212, ""creatorAvatarUrl"": ""https://storage.googleapis.com/mantic-markets.appspot.com/user-images/OR6UutIy.png"", ""closeTime"": 1988179140000, ""question"": ""Age of Mythology: Finland expansion by EOY2032? [cf jacob rintamaki]"", ""slug"": ""age-of-mythology-finland-expansion"", ""url"": ""https://manifold.markets/AutopoieticErgodicity/age-of-mythology-finland-expansion"", ""pool"": {""NO"": 80.00000000000001, ""YES"": 125}, ""probability"": 0.3902439024390245, ""p"": 0.5000000000000001, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 25, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 1, ""lastUpdatedTime"": 1762437855204, ""lastBetTime"": 1762437855204}",1762625799
manifold:9NSCnOyQnn,manifold,"Atlético Madrid VS Inter Milan | UEFA Champions League Match Winner (26 Nov, 2025)","Atlético Madrid VS Inter Milan | UEFA Champions League Match Winner (26 Nov, 2025)",1762424105085.0,1764201540000.0,"{""id"": ""9NSCnOyQnn"", ""creatorId"": ""7RjDQeYgT8fHhGLC9y6O0Qg9sF63"", ""creatorUsername"": ""BlitzEver"", ""creatorName"": ""BlitzEver"", ""createdTime"": 1762424105085, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FMattiaRiva%2Fa7X6t0yOnw.png?alt=media&token=dfa24510-455c-47f1-809b-7e0dd9563b39"", ""closeTime"": 1764201540000, ""question"": ""Atl\u00e9tico Madrid VS Inter Milan | UEFA Champions League Match Winner (26 Nov, 2025)"", ""slug"": ""atletico-madrid-vs-inter-milan-uefa"", ""url"": ""https://manifold.markets/BlitzEver/atletico-madrid-vs-inter-milan-uefa"", ""totalLiquidity"": 300, ""outcomeType"": ""MULTIPLE_CHOICE"", ""mechanism"": ""cpmm-multi-1"", ""volume"": 145, ""volume24Hours"": 15, ""isResolved"": false, ""uniqueBettorCount"": 5, ""lastUpdatedTime"": 1762560349058, ""lastBetTime"": 1762560349058}",1762625804
manifold:pOnsCnh2ul,manifold,"Chelsea VS Barcelona | UEFA Champions League Match Winner (25 Nov, 2025)","Chelsea VS Barcelona | UEFA Champions League Match Winner (25 Nov, 2025)",1762423930153.0,1764115140000.0,"{""id"": ""pOnsCnh2ul"", ""creatorId"": ""7RjDQeYgT8fHhGLC9y6O0Qg9sF63"", ""creatorUsername"": ""BlitzEver"", ""creatorName"": ""BlitzEver"", ""createdTime"": 1762423930153, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FMattiaRiva%2Fa7X6t0yOnw.png?alt=media&token=dfa24510-455c-47f1-809b-7e0dd9563b39"", ""closeTime"": 1764115140000, ""question"": ""Chelsea VS Barcelona | UEFA Champions League Match Winner (25 Nov, 2025)"", ""slug"": ""chelsea-vs-barcelona-uefa-champions"", ""url"": ""https://manifold.markets/BlitzEver/chelsea-vs-barcelona-uefa-champions"", ""totalLiquidity"": 300, ""outcomeType"": ""MULTIPLE_CHOICE"", ""mechanism"": ""cpmm-multi-1"", ""volume"": 315, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 9, ""lastUpdatedTime"": 1762524678303, ""lastBetTime"": 1762524678303}",1762625808
manifold:SZdOZESn2A,manifold,🇮🇹 Italy VS 🇳🇴 Norway (16 November 2025) - 2026 World Championship Qualifying UEFA (Matchday 10),🇮🇹 Italy VS 🇳🇴 Norway (16 November 2025) - 2026 World Championship Qualifying UEFA (Matchday 10),1762423792227.0,1763337540000.0,"{""id"": ""SZdOZESn2A"", ""creatorId"": ""7RjDQeYgT8fHhGLC9y6O0Qg9sF63"", ""creatorUsername"": ""BlitzEver"", ""creatorName"": ""BlitzEver"", ""createdTime"": 1762423792227, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FMattiaRiva%2Fa7X6t0yOnw.png?alt=media&token=dfa24510-455c-47f1-809b-7e0dd9563b39"", ""closeTime"": 1763337540000, ""question"": ""\ud83c\uddee\ud83c\uddf9 Italy VS \ud83c\uddf3\ud83c\uddf4 Norway (16 November 2025) - 2026 World Championship Qualifying UEFA (Matchday 10)"", ""slug"": ""-italy-vs-norway-16-november-2025-2"", ""url"": ""https://manifold.markets/BlitzEver/-italy-vs-norway-16-november-2025-2"", ""totalLiquidity"": 300, ""outcomeType"": ""MULTIPLE_CHOICE"", ""mechanism"": ""cpmm-multi-1"", ""volume"": 250.92582478660512, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 4, ""lastUpdatedTime"": 1762501746316, ""lastBetTime"": 1762501746316}",1762625813
manifold:u5IRChn5C5,manifold,Zen 6 desktop CPU with 7.00+ GHz max boost clock before 2029?,Zen 6 desktop CPU with 7.00+ GHz max boost clock before 2029?,1762419975216.0,1861919940000.0,"{""id"": ""u5IRChn5C5"", ""creatorId"": ""WVKuwUDgUoNtoDP4DYly17sHOlX2"", ""creatorUsername"": ""winged_one"", ""creatorName"": ""winged_one"", ""createdTime"": 1762419975216, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2Fwinged_one%2F8NNcAZ6ZAE.png?alt=media&token=e6241e02-8396-4a3d-9db4-5922861ba95d"", ""closeTime"": 1861919940000, ""question"": ""Zen 6 desktop CPU with 7.00+ GHz max boost clock before 2029?"", ""slug"": ""zen-6-desktop-cpu-with-700-ghz-max"", ""url"": ""https://manifold.markets/winged_one/zen-6-desktop-cpu-with-700-ghz-max"", ""pool"": {""NO"": 86.6695232160109, ""YES"": 237.00000000000006}, ""probability"": 0.2601087843264238, ""p"": 0.49013993203003725, ""totalLiquidity"": 142, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 95, ""volume24Hours"": 10, ""isResolved"": false, ""uniqueBettorCount"": 4, ""lastUpdatedTime"": 1762551797577, ""lastBetTime"": 1762551797577}",1762625817
manifold:LPyglQZ55n,manifold,CXMT starts mass production of HBM3 in 2026?,CXMT starts mass production of HBM3 in 2026?,1762414674553.0,1798761540000.0,"{""id"": ""LPyglQZ55n"", ""creatorId"": ""srFlJRuVlGa7SEJDM4cY9B5k4Lj2"", ""creatorUsername"": ""Bayesian"", ""creatorName"": ""Bayesian"", ""createdTime"": 1762414674553, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FBayesian%2FZkuJDsEcaR.png?alt=media&token=007b04d0-7859-4fb3-ab4b-99938a8b4ab3"", ""closeTime"": 1798761540000, ""question"": ""CXMT starts mass production of HBM3 in 2026?"", ""slug"": ""cxmt-starts-mass-production-of-hbm3"", ""url"": ""https://manifold.markets/Bayesian/cxmt-starts-mass-production-of-hbm3"", ""pool"": {""NO"": 1320, ""YES"": 757.5757575757577}, ""probability"": 0.6353558926487747, ""p"": 0.49999999999999994, ""totalLiquidity"": 1000, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 320, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 2, ""lastUpdatedTime"": 1762438744936, ""lastBetTime"": 1762438744936}",1762625822
manifold:Ah68sqIUUz,manifold,Will I miss or have to reschedule my flight home on Saturday,Will I miss or have to reschedule my flight home on Saturday,1762407174532.0,1762666200000.0,"{""id"": ""Ah68sqIUUz"", ""creatorId"": ""vJBqfkBNMyNkhynhKtCOHuovGbY2"", ""creatorUsername"": ""MichaelBlume"", ""creatorName"": ""Mike Blume"", ""createdTime"": 1762407174532, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a-/AOh14Gi5v7H-1kFkIa9wgaAZZ6vxS4zu6qCzfHKTitxBwg=s96-c"", ""closeTime"": 1762666200000, ""question"": ""Will I miss or have to reschedule my flight home on Saturday"", ""slug"": ""will-i-miss-or-have-to-reschedule-m"", ""url"": ""https://manifold.markets/MichaelBlume/will-i-miss-or-have-to-reschedule-m"", ""pool"": {""NO"": 349.3131537154754, ""YES"": 2862.7607903208914}, ""probability"": 0.1087500349623086, ""p"": 0.5, ""totalLiquidity"": 1000, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 11578.574282931359, ""volume24Hours"": 10384.279967490951, ""isResolved"": false, ""uniqueBettorCount"": 24, ""lastUpdatedTime"": 1762623202454, ""lastBetTime"": 1762623202454, ""lastCommentTime"": 1762620231176}",1762625826
manifold:lEA02uqyu5,manifold,Will I visit Lila Biosciences in 2025/2026?,Will I visit Lila Biosciences in 2025/2026?,1762406787188.0,1798790340000.0,"{""id"": ""lEA02uqyu5"", ""creatorId"": ""1YaTkbpWOCfHZXq2qtTqL3ikwzu2"", ""creatorUsername"": ""AutopoieticErgodicity"", ""creatorName"": ""WE LOVE JOSE LUIS RICON"", ""createdTime"": 1762406787188, ""creatorAvatarUrl"": ""https://storage.googleapis.com/mantic-markets.appspot.com/user-images/OR6UutIy.png"", ""closeTime"": 1798790340000, ""question"": ""Will I visit Lila Biosciences in 2025/2026?"", ""slug"": ""will-i-visit-lila-biosciences-in-20"", ""url"": ""https://manifold.markets/AutopoieticErgodicity/will-i-visit-lila-biosciences-in-20"", ""pool"": {""NO"": 100, ""YES"": 100}, ""probability"": 0.5, ""p"": 0.5, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 0, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 0, ""lastUpdatedTime"": 1762406787230}",1762625831
manifold:LO2y5ultC0,manifold,AI reduces public cloud spending by end of 2027?,AI reduces public cloud spending by end of 2027?,1762406761190.0,1830297540000.0,"{""id"": ""LO2y5ultC0"", ""creatorId"": ""QrYZ1G7IWvUrDW8SYbPazCxTyxR2"", ""creatorUsername"": ""kamn"", ""creatorName"": ""kamn"", ""createdTime"": 1762406761190, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2Fkamn%2Fdsadsadsaa.png?alt=media&token=145d23f5-9da0-4c51-ae7d-57d4dfff52f0"", ""closeTime"": 1830297540000, ""question"": ""AI reduces public cloud spending by end of 2027?"", ""slug"": ""ai-reduces-public-cloud-spending-by-Izg8gdP9Z8"", ""url"": ""https://manifold.markets/kamn/ai-reduces-public-cloud-spending-by-Izg8gdP9Z8"", ""pool"": {""NO"": 44.892869709870524, ""YES"": 222.75252316519462}, ""probability"": 0.1677326451527085, ""p"": 0.5000000000000002, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 222.7525231651946, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 6, ""lastUpdatedTime"": 1762450830269, ""lastBetTime"": 1762450830269}",1762625835
manifold:LLn8lcgOO2,manifold,Will there be 1GW of orbital data center compute by EOY 2031?,Will there be 1GW of orbital data center compute by EOY 2031?,1762406675875.0,1957823940000.0,"{""id"": ""LLn8lcgOO2"", ""creatorId"": ""W4yEF6idSMcNWEVUquowziSCZFI3"", ""creatorUsername"": ""EvanDaniel"", ""creatorName"": ""Evan"", ""createdTime"": 1762406675875, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a/AAcHTtcNNBEv2GcorWHiElPC6VlaynzKPlKxwXytwbHWc54FNIs=s96-c"", ""closeTime"": 1957823940000, ""question"": ""Will there be 1GW of orbital data center compute by EOY 2031?"", ""slug"": ""will-there-be-1gw-of-orbital-data-c"", ""url"": ""https://manifold.markets/EvanDaniel/will-there-be-1gw-of-orbital-data-c"", ""totalLiquidity"": 1000, ""outcomeType"": ""MULTIPLE_CHOICE"", ""mechanism"": ""cpmm-multi-1"", ""volume"": 1387.8759935426524, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 16, ""lastUpdatedTime"": 1762611411759, ""lastBetTime"": 1762533411618, ""lastCommentTime"": 1762611411738}",1762625840
manifold:hNsulNQ8Pn,manifold,When will Queenslink be operational?,When will Queenslink be operational?,1762405235792.0,2303786760000.0,"{""id"": ""hNsulNQ8Pn"", ""creatorId"": ""mivoN1JezpMhOvGohOpiIyuMK9W2"", ""creatorUsername"": ""Xiphias"", ""creatorName"": ""Xiphias"", ""createdTime"": 1762405235792, ""creatorAvatarUrl"": ""https://lh3.googleusercontent.com/a/AATXAJycc789fc1f6lysmsXJ3L0uq82reymU3C_kMj-9=s96-c"", ""closeTime"": 2303786760000, ""question"": ""When will Queenslink be operational?"", ""slug"": ""when-will-queenslink-be-operational"", ""url"": ""https://manifold.markets/Xiphias/when-will-queenslink-be-operational"", ""totalLiquidity"": 150, ""outcomeType"": ""DATE"", ""mechanism"": ""cpmm-multi-1"", ""volume"": 0, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 0, ""lastUpdatedTime"": 1762405235896}",1762625844
manifold:pI8Ps9lAPt,manifold,will maryland redistrict by the end of 2026?,will maryland redistrict by the end of 2026?,1762404545522.0,1798761540000.0,"{""id"": ""pI8Ps9lAPt"", ""creatorId"": ""hDq0cvn68jbAUVd6aWIU9aSv9ZA2"", ""creatorUsername"": ""strutheo"", ""creatorName"": ""chris (strutheo)"", ""createdTime"": 1762404545522, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2Fstrutheo%2FkMuR3ttqcY.png?alt=media&token=a90c9db0-678b-42d7-9a8a-874f55f21b3d"", ""closeTime"": 1798761540000, ""question"": ""will maryland redistrict by the end of 2026?"", ""slug"": ""will-maryland-redistrict-by-the-end"", ""url"": ""https://manifold.markets/strutheo/will-maryland-redistrict-by-the-end"", ""pool"": {""NO"": 76.92307692307689, ""YES"": 130}, ""probability"": 0.37174721189591076, ""p"": 0.5000000000000001, ""totalLiquidity"": 100, ""outcomeType"": ""BINARY"", ""mechanism"": ""cpmm-1"", ""volume"": 30, ""volume24Hours"": 0, ""isResolved"": false, ""uniqueBettorCount"": 2, ""lastUpdatedTime"": 1762440583938, ""lastBetTime"": 1762440583938}",1762625849
manifold:n20qLzZCZl,manifold,FIFA Peace Prize goes to (add options),FIFA Peace Prize goes to (add options),1762403719363.0,1762403830629.0,"{""id"": ""n20qLzZCZl"", ""creatorId"": ""IB7b5yEO6Jc1MaA7AKsLxVRNa2W2"", ""creatorUsername"": ""JussiVilleHeiskanen"", ""creatorName"": ""Jussi-Ville Heiskanen"", ""createdTime"": 1762403719363, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FJussiVilleHeiskanen%2FA2AAq2q6dR.jpg?alt=media&token=e3ba398d-fc68-457b-8cbb-966ad21b7b46"", ""closeTime"": 1762403830629, ""question"": ""FIFA Peace Prize goes to (add options)"", ""slug"": ""fifa-peace-prize-goes-to-add-option-dSC0IsLCSQ"", ""url"": ""https://manifold.markets/JussiVilleHeiskanen/fifa-peace-prize-goes-to-add-option-dSC0IsLCSQ"", ""totalLiquidity"": 100, ""outcomeType"": ""MULTIPLE_CHOICE"", ""mechanism"": ""cpmm-multi-1"", ""volume"": 0, ""volume24Hours"": 0, ""isResolved"": true, ""resolution"": ""CANCEL"", ""resolutionTime"": 1762403830629, ""resolutionProbability"": 0.5, ""resolverId"": ""IB7b5yEO6Jc1MaA7AKsLxVRNa2W2"", ""uniqueBettorCount"": 0, ""lastUpdatedTime"": 1762403830629}",1762625853
manifold:LnhqUOzOsS,manifold,FIFA Peace Prize goes to (add options),FIFA Peace Prize goes to (add options),1762403467379.0,1762403520718.0,"{""id"": ""LnhqUOzOsS"", ""creatorId"": ""IB7b5yEO6Jc1MaA7AKsLxVRNa2W2"", ""creatorUsername"": ""JussiVilleHeiskanen"", ""creatorName"": ""Jussi-Ville Heiskanen"", ""createdTime"": 1762403467379, ""creatorAvatarUrl"": ""https://firebasestorage.googleapis.com/v0/b/mantic-markets.appspot.com/o/user-images%2FJussiVilleHeiskanen%2FA2AAq2q6dR.jpg?alt=media&token=e3ba398d-fc68-457b-8cbb-966ad21b7b46"", ""closeTime"": 1762403520718, ""question"": ""FIFA Peace Prize goes to (add options)"", ""slug"": ""fifa-peace-prize-goes-to-add-option"", ""url"": ""https://manifold.markets/JussiVilleHeiskanen/fifa-peace-prize-goes-to-add-option"", ""totalLiquidity"": 100, ""outcomeType"": ""MULTIPLE_CHOICE"", ""mechanism"": ""cpmm-multi-1"", ""volume"": 0, ""volume24Hours"": 0, ""isResolved"": true, ""resolution"": ""CANCEL"", ""resolutionTime"": 1762403520718, ""resolutionProbability"": 0.5, ""resolverId"": ""IB7b5yEO6Jc1MaA7AKsLxVRNa2W2"", ""uniqueBettorCount"": 0, ""lastUpdatedTime"": 1762403520718}",1762625858
